search_order,company_name,phone,email,address,legal_representative,registered_capital,established_date,business_scope,search_time,success
1083,博特伯（北京）咨询有限公司,400-8136-686,postmaster@piedpiper.com.cn,其中包括地址: 北京市朝阳区十里堡甲3号A座25层28D,,,,,2025-07-11 09:04:45,Yes
1084,惠州市成长一线科技有限公司,0752-2538269,544655291@qq.com,在惠州市惠城区河南岸冰塘村冰糖组388号一楼,‌：罗扬发‌18,,,,2025-07-11 09:05:33,Yes
1085,浙江鼎业机械设备有限公司,0577-86706666,2803915304@qq.com; 343766316@qq.com,‌：浙江省温州市瓯海区南白象街道金洋路99号（总部注册地）‌1,是厉哲鸣,,,,2025-07-11 09:06:20,Yes
1086,MJ STAR LMITED,,info@mjstarltd.com,在哪里？MJ STAR LIMITED 的電話號碼是多少？,,,,,2025-07-11 09:07:07,Yes
1087,深圳市前海树人时代教育投资有限公司,0755-36603768,1972996770@qq.com; hr@visiontalk.cn; 1972996670@qq.com,最高可信度的联系方式来自企业信用平台：固定电话0755-36603768,‌4,,,,2025-07-11 09:07:54,Yes
1088,东莞中玛玩具有限公司,0769-88512264,khm11@163.com; 13326893580@126.com,应优先采信8885开头的号码组合‌34,吕为娟,,,,2025-07-11 09:08:41,Yes
1089,北京书中缘图书有限公司,0136-2125064,378037088@qq.com; 857501115@qq.com,在北京市朝阳区慧忠北里312号楼29层,代表、总部地址、,,,,2025-07-11 09:09:29,Yes
1090,江苏大风车健身教玩设备制造有限公司,13337806348,527291731@qq.com,地址在宝应县曹甸镇工业集中区晨化路,是乐永进,,,,2025-07-11 09:10:16,Yes
1091,浙江笛卡贝安教育咨询有限公司,12345678,qinsimi295@163.com; 12345678@qq.com,在杭州市上城区太和广场1号401室-8‌12,李晓露,,,,2025-07-11 09:11:03,Yes
1092,卡尼思玩具厂,13433385556,,这家厂的生产地址在溪南镇南美路西侧埭头路段9号,是陈晓虹‌12,,,,2025-07-11 09:11:50,Yes
1093,深圳市新新睿自动化科技有限公司,0755-23306512,1382331693@QQ.com; 13823316934@163.com; 1200000@qq.com,‌：深圳市宝安区沙井街道沙三上下围创业工业园3栋3层C1（邮编：518104）‌12,,,,,2025-07-11 09:12:38,Yes
1094,宁波岩姿国际贸易有限公司,0574-8786,,宁波保税区兴业一路5号1幢7楼701室(托管445号),和经营范围,,,,2025-07-11 09:13:25,Yes
1095,扬州蓝白工艺品有限公司,13813143120,zhaoyue@lanbaitoy.com,信息比较分散：‌2提到小官桥东路6号,,,,,2025-07-11 09:14:12,Yes
1096,广东金易科技发展有限公司,0752-202,275414113@qq.com; 3071604265@qq.com,惠州市惠州大道(东平段)108号海陵岛商城B1栋7层07号的信息被4个可信来源‌23交叉验证,罗艳萍,,,,2025-07-11 09:14:59,Yes
1097,青岛厚森实业有限公司,17762009712,547031010@qq.com; 18605321363@163.com,山东省青岛市市北区连云港路33号万达商务楼B座1516室,,,,,2025-07-11 09:15:46,Yes
1098,中山乐宝电子科技有限公司,,019@qq.com,在中山市五桂山长命水长逸路9号A幢三楼东南面‌1,的电话是186‌,,,,2025-07-11 09:16:34,Yes
1099,阿里巴巴（中国）网络技术有限公司,(+852)2215-5100,gsll@service.alibaba.com,高度统一：浙江省杭州市滨江区网商路699号‌12,,,,,2025-07-11 09:17:21,Yes
1100,深圳市逗子益智玩具有限公司,13510584935,2946624839@qq.com,"""深圳市光明区光明街道白花社区第一工业区丽霖科技园办公楼3层""",代表刘刚的联系电,,,,2025-07-11 09:18:08,Yes
1101,上海启发玩具有限公司,021-65416699,shqifa.toy@163.com,在工商信息（‌26）中明确为上海市嘉定区安亭镇墨玉路185号1层JT1850室,姓名在多个工商登,,,,2025-07-11 09:18:55,Yes
1102,汕头市澄海区贤凯玩具厂,0754-85808455,,汕头市澄海区贤凯玩具厂 聯絡資料,/经营者‌,,,,2025-07-11 09:19:42,Yes
1103,汕头市澄海区信洋玩具厂,13536862864,,‌：广东省汕头市澄海区广益街道埔美登峰路北侧8号‌12,/经营者）‌12,,,,2025-07-11 09:20:30,Yes
1104,南京海邦电子科技有限公司,025-82224977,757356054@qq.com,方面存在两个版本：南湖路58号南苑大厦1002室（‌2、‌3、‌5）和兴隆路207号（‌6）,,,,,2025-07-11 09:21:17,Yes
1105,上海睿胤实业有限公司,021-52285148,ruiyinshiye@126.com,信息：多个搜索结果提到公司位于浦东新区周浦镇周东路266号465室‌12；但同时存在其他地址记录,为才立敏‌38,,,,2025-07-11 09:22:04,Yes
1106,余姚市非凡休闲娱乐用品有限公司,0574-62568686,470849715@qq.com; heyinglisa@163.com,有两个版本需要验证：一个是凤仪路57号（见‌1、‌8、‌9、‌7）,黄黎娜,,,,2025-07-11 09:22:51,Yes
1107,温州群臻教育科技有限公司,0577-67312589,,‌其他公开电话‌：0577-67312589（参展联系方式）‌6,是黄良崇,,,,2025-07-11 09:23:38,Yes
1108,西安中科比奇创新科技有限公司,18702909757,,信息在多个搜索结果中保持高度一致：‌13都指向西安市高新区新型工业园西部大道60号圆弧楼204室,,,,,2025-07-11 09:24:25,Yes
1109,青岛高品工贸有限公司,,,是山东省青岛市城阳区北后楼社区兴阳路778号2号塔楼551房间,陈常芬担任执行董,,,,2025-07-11 09:25:13,Yes
1110,深圳市恒永丰电子有限公司,15989498880,15989498880@163.com; 880@163.com; 1@oxsii.com,"""深圳市宝安区西乡街道盐田社区银田新村三排1号203""",是刘武豪,,,,2025-07-11 09:26:00,Yes
1111,上海昕芯电子科技有限公司,021-60880809,support@xinxin-tech.com,‌：上海市奉贤区庄行镇东街265号7幢1613室‌12,彭炜丰持股100,,,,2025-07-11 09:26:47,Yes
1112,深圳市鸿威鸣实业有限公司,0755-88215235,18676718120@139.com,深圳市宝安区福永街道新田社区新塘路5-2号三层,,,,,2025-07-11 09:27:34,Yes
1113,中华春节符号全球推广委员会,010-87108519,chunjiefuhao2014@126.com; 297032697@qq.com,两家企业信息平台显示运营主体为“中实会祥(北京)春节文化传播有限公司”,,,,,2025-07-11 09:28:21,Yes
1114,上海童昕文化发展有限公司,,,在上海市普陀区武威路88弄18号801室,也不一样,,,,2025-07-11 09:29:09,Yes
1115,"JONG IE NARA.CO.,LTD",,,“上海市闵行区虹泉路1000号2幢A座905室”,,,,,2025-07-11 09:29:56,Yes
1116,常州丰先电子有限公司,0519-83631467,,确认地址在钟楼区邹区镇前王村‌2,是戴志成‌3,,,,2025-07-11 09:30:43,Yes
1117,雄安北方毛绒玩具城/河北海发玩具有限公司,,libao588@126.com,‌：河北省雄安新区容城县晾马台镇王家营村津保公路61-1-1号（自主申报）‌56,是史兰英,,,,2025-07-11 09:31:30,Yes
1118,汕头市澄海区粤腾玩具厂,13509876168,,‌地址‌：汕头市澄海区凤翔街道东湖工业区工业大道旁‌12,为高建果,,,,2025-07-11 09:32:17,Yes
1119,汕头市澄海区群辉玩具厂,13546801108,,汕头市澄海区群辉玩具厂 聯絡資料,是陈彦群——这个,,,,2025-07-11 09:33:04,Yes
1120,珠海市郝明玩具有限公司,15813149586,longchaoming1@163.com,部分最穩定：‌13七個來源都確認在珠海市香洲區翠前北路28號8棟2單元1401房,‌：宋世锋,,,,2025-07-11 09:33:52,Yes
1121,JMK International,,,在观塘鸿图道80号鸿图工业大厦13楼2室,,,,,2025-07-11 09:34:39,Yes
1122,惠州市億达科技有限公司,0752-2623551,,‌：惠州市惠城区小金口镇柏岗虎岭村南三路8号一楼（仅限办公）‌34,）‌7,,,,2025-07-11 09:35:26,Yes
1123,武陟县贝贝特玩具有限公司,0391-7208517,happybabyco@126.com,为河南省焦作市武陟县龙泉街道工业路28号——这个地址在至少五份不同来源的资料中完全一致,为杨玉胜,,,,2025-07-11 09:36:13,Yes
1124,无锡伍德派特实业有限公司,0510-85383695,955@qq.com,地址是无锡市滨湖区中南西路339号,是周晶,,,,2025-07-11 09:37:00,Yes
1125,深圳市好米生活科技有限公司,0755-86708996,homi@homi365.com,深圳市南山区西丽街道新围社区西丽湖路227号大学城创意园B栋B303,,,,,2025-07-11 09:37:48,Yes
1126,TAKARA CORPORATION,,,以下是TAKARA CORPORATION相关业务的官方联络信息汇总,,,,,2025-07-11 09:38:35,Yes
1127,东莞宏溢塑胶玩具有限公司,0769-8187,silvia@happykidtoy.com,广东省东莞市大岭山镇大塘地塘岭路30号,黄忠良,,,,2025-07-11 09:39:22,Yes
1128,广东检验检疫技术中心,0759-3188190,,‌：广东省广州市珠江新城花城大道66号广东国检大厦B座‌45,,,,,2025-07-11 09:40:09,Yes
1129,深圳市前方科技有限公司,15976898177,1297386975@qq.com,应该是商业合作或业务联系的需求,梁小婷的背景该公,,,,2025-07-11 09:40:56,Yes
1130,Schoenhut Piano Company,,,,,,,,2025-07-11 09:41:44,No
1131,哈福沃蒙特梭利教育发展（深圳）有限公司,0755-82864256,289603840@qq.com,在深圳市龙岗区坂田街道雅园路第五园八期4栋1单元10B,叫杜翠霞,,,,2025-07-11 09:42:31,Yes
1132,深圳市微明星网络科技有限公司,0755-66839259,,在多个来源中都指向深圳市南山区粤海街道科苑中路讯美科技大厦20层‌23,祝寿林‌2,,,,2025-07-11 09:43:18,Yes
1133,徐州木牛流马机器人科技有限公司,0516-83721127,simba@oxpont.com; lq@oxpont.com,‌1提到徐州市云龙区青年路九州大厦723,,,,,2025-07-11 09:44:05,Yes
1134,鹿邑县健佳体育用品有限公司,0394-7168888,15936954576@139.com,,刘彦宏,,,,2025-07-11 09:44:52,Yes
1135,吉林昆仑文化传播有限责任公司,86-15243227980,,是吉林省吉林市昌邑区解放大路149号鑫港商业街77号门市房,的信息,,,,2025-07-11 09:45:40,Yes
1136,深圳市瑞信吉科技有限公司,13723445064,jeje304@163.com,"是""深圳市南山区桃源街道平山一路世外桃源创意园C栋403-405""",刘正吉在‌12被,,,,2025-07-11 09:46:27,Yes
1137,瑞安市多多仔婴童用品有限公司,13806859805,,在浙江省金华市东阳市白云街道望江社区东针路200号二楼‌12,薛建东,,,,2025-07-11 09:47:14,Yes
1138,宁波绿趣文具有限公司,0574-88368875,2109140250@qq.com; 250@qq.com,"是""北仑区小港新权村罗月庵5号6幢1号""",,,,,2025-07-11 09:48:01,Yes
1139,深圳市泉源玩具有限公司,13808801053,1052426941@qq.com,"最新可信的是百度百科‌8和爱企查‌9提到的""中浩四区8栋701""",、执行董事兼总经,,,,2025-07-11 09:48:49,Yes
1140,广州知伴科技有限公司,13515279674,youxiang@123.com,江苏常州广州市越秀区北京路374号之二1902单元自编A房（好像有错误,,,,,2025-07-11 09:49:36,Yes
1141,湖南未知星球科技有限公司,17688261621,136706711@qq.com,长沙市雨花区振华路199号湖南环保科技产业园创业中心101(589)室,,,,,2025-07-11 09:50:23,Yes
1142,上海迈希环保科技有限公司,021-66501372,,在浦东新区大团镇永春东路10号10号楼1634室,‌：CHOI,,,,2025-07-11 09:51:10,Yes
1143,北京红杉优幼教育科技有限公司,010-87675611,zhujinping@geh.com.cn; chenmengli@rybbaby.com,北京红杉优幼教育科技有限公司-企业工商信用信息,,,,,2025-07-11 09:51:57,Yes
1144,北京凯声文化传媒有限责任公司,13476082461,wangxiaoyan@ksjgs.com,可能是为了业务合作、求职或其他商业往来,,,,,2025-07-11 09:52:45,Yes
1145,深圳纽康特玩具科教有限公司,13553365705,,在深圳市龙华新区大浪街道龙胜社区工业西路龙胜时代大厦4楼417,姚晔荣在‌23都,,,,2025-07-11 09:53:32,Yes
1146,广东沃盛教育科技有限公司,13533263362,13533263362@qq.com,"""广州市番禺区洛溪康宁路Loft54商墅A2栋""",、成立日期等,,,,2025-07-11 09:54:19,Yes
1147,温州安晟塑业有限公司,297450492,297450492@qq.com,在所有可信来源中高度一致：永嘉县瓯北镇花岙村清花西路128号‌12,信息交叉验证很充,,,,2025-07-11 09:55:06,Yes
1148,上海艾梧特文化创意有限公司,021-62290798,tongtong19820809@163.com,"所有提及办公地的结果都指向""上海市徐汇区石龙路395号3栋1层A区""‌34",‌48,,,,2025-07-11 09:55:53,Yes
1149,北京晨语筝业教育科技有限公司,13520865860,1440873712@qq.com; cygzys@vip.163.com,在北京市北京经济技术开发区文化园西路8号院36号楼19层1904-30,‌：李君‌12,,,,2025-07-11 09:56:41,Yes
1150,汕头市澄海区恒德玩具厂,075485408000,,汕头市澄海区恒德玩具厂 聯絡資料,/厂长‌,,,,2025-07-11 09:57:28,Yes
1151,汕头市锦兴塑胶有限公司,0754-86367981,sales02@jixingtoys.com.cn; jinxing@jinxing.com,统一指向汕头市龙湖区外砂镇蓬发大道综合楼,已是蔡锦丰‌23,,,,2025-07-11 09:58:15,Yes
1152,香港玩具厂商会与香港工业总会,27323188,,在九龙长沙湾长裕街8号亿京广场31楼,,,,,2025-07-11 09:59:02,Yes
1153,天津优爱斯商贸有限公司,13821416858,2190655711@qq.com,信息在‌14均有记载：天津市津南区双港工业区慧科道与睿科道交口研创产业园12号楼,李秀荣‌9的相关,,,,2025-07-11 09:59:49,Yes
1154,上海卡飞实业有限公司,13817768347,4@hotmail.com; 18@qq.com; oct_104@hotmail.com,是上海市金山区枫泾镇环东一路65弄13号1692室,信息,,,,2025-07-11 10:00:36,Yes
1155,东莞市财石实业有限公司,0769-22232376,13925558334@qq.com,东莞市常平镇土塘村第一工业区长方工业区A区二楼201,,,,,2025-07-11 10:01:24,Yes
1156,容洲贸易（上海）有限公司,021-6631,cxl@rz-shanghail.com,‌上海市静安区共和新路3699号607室‌（2022年11月变更后地址）‌23,LEE,,,,2025-07-11 10:02:11,Yes
1157,上海牧童游乐玩具有限公司,913101177584,372587566@qq.com; 865880099@qq.com; 961205134@qq.com,信息更混乱：松金公路9046号在‌47高频出现；广富林路600弄12号1713室在‌1012被标注为办公室；车墩镇地址在‌914出现但来源可信度一般,"是""易*飞""",,,,2025-07-11 10:02:58,Yes
1158,临沂市松田文体用品有限公司,13705498232,13705498232@qq.com,在山东省临沂市小商品城29号楼0989-0990号房间,张松田的信息很明,,,,2025-07-11 10:03:45,Yes
1159,温州奇佳注塑有限公司,57672707,13676527378@qq.com,永嘉县桥下镇新纵教玩具孵化园5幢103室,朱贤,,,,2025-07-11 10:04:32,Yes
1160,深圳市赢锐科技有限公司,1365945389,506074557@qq.com; 1365945389@qq.com,是深圳市龙岗区龙城街道黄阁坑社区清辉路149号中海康城国际4栋25C,唐雪花在‌12都,,,,2025-07-11 10:05:19,Yes
1161,上海康铂思实业有限公司,021-56456876,sarah.hu@mali-home.cn; penn.xu@lovebaby.org.cn,在多个结果中都指向宝山区一二八纪念路,竺雯珺（‌12）,,,,2025-07-11 10:06:07,Yes
1162,东莞市中鼎检测技术有限公司,0769-81660899,,‌1、‌2、‌3都提到东莞市松山湖高新技术产业开发区工业北四路7号,‌：許劍華‌31,,,,2025-07-11 10:06:54,Yes
1163,揭阳市鸿佳达塑胶五金制品有限公司,0663-878,,揭阳市鸿佳达塑胶五金制品有限公司企业发展 - 企查查,为林东鸿,,,,2025-07-11 10:07:41,Yes
1164,杭州手滑科技有限公司,15858207933,493310911@qq.com; 905227676@qq.com,‌：浙江省杭州市临平区乔司街道科城街180号1幢2层213-362室‌13,,,,,2025-07-11 10:08:28,Yes
1165,肥皂游（上海）实业有限公司,021-56725655,32050729@qq.com,"""上海市黄浦区南塘浜路103号380室B座""在‌14等至少5个来源完全一致",,,,,2025-07-11 10:09:15,Yes
1166,昆山御萌域文化传播有限公司,,Ksymy0512@163.com; c@163.com,昆山开发区庆丰西路669号1号房智谷创意工坊2层201室,,,,,2025-07-11 10:10:02,Yes
1167,酷麦（北京）文化产业有限公司,13061655761,501183183@qq.com,非常一致：北京市北京经济技术开发区科创十三街18号院23号楼1层103-1（北京自贸试验区高端产业片区亦庄组团）‌12,刘伟关联的其他,,,,2025-07-11 10:10:50,Yes
1168,三斯达（福建）塑胶有限公司,0595-68098198,daohan22418@163.com; sansd@sansd.cn,浏览搜索结果时发现多个渠道提供了联系方式,,,,,2025-07-11 10:11:37,Yes
1169,泉州市万兴荣电子科技有限公司,18650912555,,是“福建省晋江市安海镇后蔡村开发区10号5楼”,陈洁发,,,,2025-07-11 10:12:24,Yes
1170,深圳学伴互联科技有限公司,0755-23949992,837659159@qq.com,‌45显示在深圳市宝安区西乡街道铁仔路共乐第二工业区A栋8楼西1号厂房,是冯奇,,,,2025-07-11 10:13:11,Yes
1171,四川倍尔教育科技股份有限公司,,,信息相对一致：青羊区青羊大道97号的信息出现在多个来源‌13,矛盾问题,,,,2025-07-11 10:13:58,Yes
1172,东莞市麦翠儿玩具服饰有限公司,13999323958,13712718148@qq.com; 752418239@qq.com,东莞市麦翠儿玩具服饰有限公司-企业工商信用信息,潘廷金同时经营其,,,,2025-07-11 10:14:46,Yes
1173,森科动漫(惠州)有限公司,0752-3050388,,仍在惠州大亚湾西区响水河工业园（石化大道西26号）‌4,（许夏林）,,,,2025-07-11 10:15:33,Yes
1174,宁波市奉化区锦屏浩德玩具机芯制造厂,0574-88609596,,是浙江省宁波市奉化区南大路379号,,,,,2025-07-11 10:16:20,Yes
1175,广州市知我工艺品有限公司,020-39967838,321771959@qq.com,广州市番禺区桥南街逸祥横街19号1201；联系人：钟志文；座机号：20-39967838（应该是020-39967838）；邮编：511485,、参保人数等,,,,2025-07-11 10:17:07,Yes
1176,杭州艾彼塔网络科技有限公司,,ter@giromag.com,信息在多个结果中一致：浙江省杭州市西湖区转塘街道双流643号E9-1-294‌13,是方肇宏这点有五,,,,2025-07-11 10:17:54,Yes
